gps_lat,gps_lon,cell_tower_lat,cell_tower_lon,gps_cell_distance_km,location_change_speed_kmph,claimed_rain,historical_rain_actual,rain_discrepancy,claimed_aqi,historical_aqi_actual,aqi_discrepancy,claims_last_30_days,claims_last_7_days,time_between_claims_days,claim_hour,days_since_registration,was_active_on_platform,orders_completed_that_day,avg_daily_orders_last_week,trigger_type,multiple_triggers_fired,trigger_fired_in_same_area_count,is_fraud
17.857264666443776,81.02938303308525,17.840048575090933,81.0380028440389,1.5621629941636668,13.652722296551142,81.35234175540033,82.02423795686069,0.6718962014603562,263.2796664475861,254.79224897195536,8.487417475630764,4,0,24.07088255834111,11,166,1,13,13.492914411502886,cyclone_warning,2,3,0
19.101773188905693,82.82337554225188,19.09741282686158,82.82253454903473,1.9019805242868866,0.0219306080336662,53.26904503547221,54.80480805807815,1.5357630226059413,351.3948746986924,343.8509024136609,7.5439722850314865,3,2,23.998730858901396,10,270,1,17,19.679199096003057,high_aqi,2,1,0
18.58030436335427,79.47291689184429,18.58651054825858,79.4787918984322,1.978549253361829,14.2723328041972,107.4362726200309,104.85821186971717,2.578060750313739,57.24357281218717,54.161752128611454,3.081820683575714,3,0,12.992378651450494,13,545,1,8,10.800681659229614,cyclone_warning,2,3,0
18.181995815519556,80.77705273575768,18.181824384969797,80.77472246478477,1.8887627171251986,10.627685426252555,106.80563584320925,104.18961051996398,2.6160253232452675,226.14174154155216,229.87456098542057,3.732819443868408,1,2,10.324530453315049,11,284,1,12,8.325939227090991,high_aqi,1,2,0
17.884641148262045,80.97321899390063,17.940331928234233,80.81441535029283,50.456189751994884,236.73477279556982,72.14613702063801,14.996380992723713,57.14975602791429,21.081122533954954,127.7004824581486,106.61935992419365,8,5,9.006728541423504,3,27,0,0,0.29782711087068026,curfew,5,1,1
16.12048549281507,78.8193631586572,16.128858788540228,78.8040058965259,0.4813325882864239,1.0093635433424302,92.26603536528337,91.11680329319425,1.14923207208912,385.46410247406163,377.6832756349058,7.78082683915585,4,0,17.82170345746925,8,310,1,24,1.8404978710639586,high_aqi,1,3,0
19.148964963080342,78.9291452435143,19.784034975981967,78.57475661041116,92.7130566213946,109.13377563410296,46.15717908379946,10.301396149973108,35.855782933826355,289.52340215745323,56.32679822565589,233.19660393179734,2,3,7.15995678742356,3,4,0,0,0.1696546191635364,flood_zone,3,1,1
18.78301772211524,83.57665210949749,18.778926450172506,83.57942184153113,0.15495225180147765,2.2863270457434965,66.82530436685155,69.27781052452454,2.4525061576729854,242.54329903879412,239.3559476327879,3.187351406006229,1,1,11.923155723397638,10,189,1,17,12.159024173407051,high_aqi,2,3,0
16.73234137825738,80.61903228700244,16.726593471845735,80.62721933400908,1.4560013409012655,13.465854163151107,97.18595025992106,98.02985250481038,0.8439022448893212,198.15233407270435,204.87652719782224,6.724193125117893,3,0,26.38125371126802,9,207,1,7,6.761391632390389,cyclone_warning,2,1,0
15.539905587999945,80.75392437227497,15.529660723857965,80.74477854238653,0.0519937246818849,13.841846112054858,55.0227291914,55.68857577895914,0.6658465875591375,333.93643444182925,329.2794659516217,4.656968490207532,17,7,0.7236880956125733,1,730,1,2,1.6024770657363674,heavy_rain,1,17,1
18.556044552009762,81.48198656533042,18.556995322861596,81.48272111582288,0.5267819686933028,8.865676779769817,75.55711637434328,74.9345622617933,0.6225541125499774,95.82357745742398,104.70883494123643,8.885257483812453,3,2,22.88273124218585,16,388,1,2,1.5347927452534802,heavy_rain,1,2,0
18.411366666730505,84.15435913705582,18.6253090053206,84.11461078508506,39.73778906326653,128.1913966057133,40.642270433843194,4.75980353122117,35.88246690262203,354.04128231479456,112.07707991134704,241.96420240344753,8,2,1.316729709409202,2,6,0,0,0.9132659492333588,cyclone_warning,5,1,1
16.083251754704154,78.62237880121624,16.153197472338466,78.57781494456854,111.52179471368328,97.60679578212466,65.26281039457994,13.870708393750453,51.39210200082949,-161.77419293396542,52.97891075922606,214.7531036931915,6,5,2.9112398289718264,1,20,0,0,1.274978466084944,cyclone_warning,5,3,1
16.58784976491897,83.6039409810043,16.58740965265939,83.59954349631039,1.9042928621612032,7.3279143637378255,94.0006973548426,90.26548850350427,3.735208851338328,341.0942585105319,342.3873685296578,1.2931100191258906,1,2,26.666044476148272,8,353,1,12,2.6799039942244622,curfew,2,2,0
18.32912207669403,78.42638092935341,18.326147389232077,78.42234447298569,1.6109503457877425,13.700125439310138,54.772557741409074,58.93949648489925,4.166938743490178,210.89213604679367,207.45597758570045,3.436158461093214,4,0,8.506164087627916,11,169,1,8,2.4138779145854494,curfew,1,1,0
18.408325297370542,78.05248904238827,18.415323335828486,78.05352953471385,1.2052432554611996,6.391741093245681,58.103660508990444,62.302971398240494,4.19931088925005,277.45164463216287,281.32172751034784,3.8700828781849737,3,1,17.836852512745658,18,689,1,14,6.2165518414222944,heavy_rain,1,3,0
19.145343706514474,83.25476344967976,19.149435366731772,83.25398474391405,1.896423639296836,2.5109221382024236,42.71020726645118,38.72739117739265,3.982816089058531,117.65722977933564,117.37933577678697,0.27789400254866337,4,2,8.161272896770592,9,275,1,22,12.960775194302672,flood_zone,2,1,0
17.646762997155708,83.43020655775427,17.652702124903417,83.43391397192333,0.38931060377543814,8.298343899317276,98.58719847894474,99.92782495376912,1.3406264748243757,191.60920023278538,190.2035673551648,1.405632877620576,0,1,19.093621640710502,15,698,1,22,12.609819682370194,flood_zone,1,2,0
15.849000878190788,80.03196601584601,15.851569125286773,80.03091819725091,0.7217170722596569,12.739936806273368,71.61966655855164,75.28373976347848,3.6640732049268365,96.78194811820262,88.55470956006707,8.227238558135554,1,1,18.1285444883338,20,308,1,7,16.72861434718338,heavy_rain,1,1,0
18.350205185805365,84.25498320197246,18.354942581337514,84.2574340939874,1.497731599161437,13.793000842335175,67.1766868327694,68.07259969161535,0.8959128588459464,332.1576168377014,335.994574805326,3.836957967624585,15,7,2.1462308893866773,12,595,1,7,9.510219426469748,heavy_rain,2,11,1
16.690975504290932,80.63478253894748,16.690203007061893,80.63664957674658,0.22506946296750469,17.158018995914738,60.06531431736682,3.3583167085776173,56.7069976087892,-205.1595720217577,93.431583202284,298.5911552240417,2,1,5.253648355261321,18,50,1,5,2.9853171649004366,flood_zone,1,5,1
17.03127741292767,84.26475012433583,17.029688181675347,84.26368719552784,1.9280777533633857,9.27382942106234,66.98254437303422,66.1058303895127,0.8767139835215119,334.32270922602794,329.49235379004875,4.830355435979186,10,6,1.0871961144678728,17,491,0,7,9.991731152671,cyclone_warning,1,10,1
17.244274046073734,79.30538076457361,17.255996574476985,79.31361817036624,1.1633089938537835,2.1920568108202265,69.05176106331746,66.72218835774584,2.3295727055716213,51.33152186203724,56.14077818280476,4.809256320767517,3,2,10.980942665506007,12,114,1,9,7.862105510911093,curfew,1,2,0
15.581198247163528,81.47009107247054,15.028769529811228,80.9887543249819,118.48086230987246,186.67828704786476,70.30947683980435,12.145652314010357,58.16382452579399,291.357593600688,116.84469277513892,174.51290082554908,6,2,2.3418667214184525,0,11,0,0,1.5369862420802975,cyclone_warning,4,3,1
16.30873834505002,79.67598239091454,16.307347269047515,79.67734955727624,0.2692099030414315,4.43558077284729,51.776083654842125,6.187569145603373,45.58851450923875,-206.2650708965794,59.93740858677205,266.20247948335145,3,1,5.746176534438244,16,37,1,5,4.239487453852992,curfew,1,3,1
18.277942856419745,82.74815298790729,18.28132116440704,82.7532993021895,0.6542207251533205,11.230140417543673,63.82469147977906,68.71731786586975,4.892626386090683,98.48169044341495,90.13895093042296,8.342739512991983,3,1,9.501217766225857,14,508,1,5,9.944966916651332,curfew,1,1,0
17.366102737960535,81.59485001995557,17.372147607656547,81.60459190216987,1.2066321366985802,8.985704727294117,96.71539444455864,99.46906029987402,2.7536658553153757,96.01966407623677,86.0675579384009,9.95210613783587,2,0,27.125948330009273,22,502,1,14,2.0763978967304384,heavy_rain,2,3,0
16.963100197622264,83.03477378012256,16.963118541310372,83.03475007046832,1.8805837835591084,1.6251915329884603,93.91382043277919,92.19041245926906,1.7234079735101346,261.0443781027936,254.5960320782581,6.448346024535482,1,1,8.55054229222261,17,684,1,8,13.305395232149388,high_aqi,2,3,0
16.285727717376787,82.63481231931114,16.290863177918535,82.64403651094182,1.5384005098050282,3.1914102926444525,108.53118314163461,107.21491819702206,1.3162649446125556,336.00285568657785,334.4248399411266,1.5780157454512391,0,2,13.733559071692264,22,729,1,25,3.8240266885649694,high_aqi,1,3,0
17.762858374035563,84.46958124804935,17.775762109297467,84.46330071509811,0.1511051441029727,1.3821528078124894,78.62526258505105,80.79879836604599,2.173535780994939,158.15558900475145,166.81339943431948,8.65781042956803,4,0,19.698773618645415,9,647,1,15,12.590598176071836,flood_zone,1,3,0
18.467589024041946,83.39810914655291,18.467424109057653,83.39808042730525,0.02567106552105436,16.40003370309755,86.55640391216171,4.6704559005952335,81.88594801156648,361.13126642261574,76.55216261461369,284.57910380800206,4,2,7.114382005240672,21,20,1,3,1.129498387396874,curfew,2,3,1
17.781103993900956,79.52283221592975,17.783528609170073,79.52214487862202,0.29052658266905423,6.683485556854565,50.13895421945695,1.8002263915843484,48.3387278278726,275.99313327165686,69.44659074774813,206.54654252390873,2,2,3.285440899901575,18,11,1,0,5.439072429483004,high_aqi,2,3,1
15.992181212876533,78.4017119335053,15.98966342643061,78.40219508540935,0.7271192813854837,8.166407254144906,102.7233118180703,107.37325902291269,4.649947204842391,393.09791840331667,392.9749521885141,0.12296621480254544,3,2,8.00188241499227,16,107,1,17,18.187770753154417,curfew,2,1,0
18.43926001640502,84.42855182901029,18.439134762204585,84.42722520725785,1.5490525910844954,12.85434240830627,34.67895335234736,36.15268957137097,1.473736219023614,306.38245118532495,298.5550028592989,7.827448326026058,4,1,10.480743482251642,7,211,1,14,17.269044959432307,flood_zone,2,2,0
16.521138146779993,78.28394651125578,16.513024222326656,78.28915788320907,1.6730692694381712,6.512233273603832,72.60114031086864,69.0262095759313,3.5749307349373396,183.05302055431147,174.13838487965876,8.914635674652715,2,0,29.993544410368102,9,726,1,21,16.393219056755584,high_aqi,1,2,0
16.233952143148933,80.73839647880678,16.220571244013698,80.74850628219502,0.02951571299130107,1.398941642757539,103.7362731418277,107.75718585981168,4.02091271798399,279.0624716614888,278.2507128994827,0.8117587620060931,1,0,16.941109274954385,22,278,1,13,18.146414444700426,flood_zone,2,1,0
18.31591083677804,78.15937462204724,18.3136289649024,78.15700203897795,0.2780064847944827,1.3433747809363727,66.9834687997281,7.9393223388866545,59.044146460841446,284.4266908881306,54.1799908036367,230.2467000844939,5,2,6.068162555015973,22,32,1,4,3.4849987475968116,curfew,1,1,1
17.502335498316853,79.76065178001431,17.506973788171493,79.74691965361136,1.100062162696742,0.601950310184553,99.99289005886376,100.07061741962544,0.07772736076167064,288.3172207210849,284.37472581982433,3.9424949012605452,4,0,12.594405405589429,22,67,1,12,14.334660012512812,cyclone_warning,2,3,0
18.862471297936587,80.99367024421709,18.86475183669555,80.9908848676852,0.299610158726985,1.4274288135882363,90.22197431557257,3.716999472427937,86.50497484314462,-211.84801999492635,40.61946370907786,252.46748370400422,8,3,3.515731918097904,21,73,1,2,6.61522641269801,flood_zone,2,4,1
16.147948140354952,81.41359177430357,16.147285621626196,81.41215998510812,0.4721600274753977,2.6695313334932846,66.83870469400014,3.5876454562906295,63.25105923770951,380.67067510671836,92.32843864883111,288.3422364578872,3,2,2.0745542130644425,7,27,1,2,4.611453996319711,heavy_rain,1,2,1
18.049912622886623,77.93627830743533,18.050067471825805,77.93806421434924,1.6964600518296133,4.7472042848620335,52.6455400739497,51.50550216945964,1.1400379044900575,62.58152946734847,55.83605890298443,6.745470564364034,1,2,23.88698179106877,18,588,1,1,18.870358069430377,high_aqi,2,3,0
16.78124210455905,82.49824201632482,16.782511889008592,82.50034883783557,0.5808833540192064,13.565936972244163,37.65976727334884,38.8448800025682,1.1851127292193624,357.43886515328717,365.1122446454043,7.673379492117135,2,0,29.715880875126622,14,440,1,13,1.8503789377410018,flood_zone,1,3,0
17.514598090230248,81.61353180372771,17.686200364317486,81.09040722542197,58.97666538343084,107.3217749508586,42.824375620635806,12.305228283785349,30.51914733685046,252.49209802460211,104.66181630497853,147.8302817196236,2,5,9.521228163850276,2,17,0,0,1.0262906810260648,flood_zone,5,2,1
16.145665220593898,81.23862500445225,16.144631225481334,81.2391456177572,0.4217003525859908,7.5723037448619115,107.84307697739499,105.5923391645422,2.2507378128527904,407.15302449799816,399.58743861176373,7.56558588623443,2,2,28.798986252680237,15,523,1,9,5.672637414807553,curfew,2,1,0
19.39007662257099,80.11659497815128,19.476906747990448,79.08475389785808,123.25069711471649,223.16018985297856,61.60379917824933,0.3853941253759713,61.21840505287336,226.3124425551858,91.87875797920498,134.43368457598083,5,2,3.6960010406458634,3,3,0,0,1.5292191005938052,heavy_rain,3,3,1
15.781462454290471,80.41962727683055,15.783486246256095,80.41593660128403,0.9616151277386222,10.890476263290598,102.48159830633644,101.01070490921316,1.4708933971232767,227.4341866294883,236.95978410666788,9.525597477179588,2,1,26.2227702594619,8,432,1,13,14.615867865237652,cyclone_warning,2,2,0
16.543880298922495,77.96457063751663,16.547356941199872,77.96532576108423,0.3674792443239143,6.651074564943385,64.72741006911365,62.77530907487309,1.9521009942405527,319.5188617785754,316.69140583451525,2.827455944060148,1,0,16.814560699475237,16,381,1,19,2.5624089770446394,flood_zone,1,3,0
18.26261876603502,78.17574553610245,18.262906195494512,78.1751516505807,0.08044182328018268,14.124607444127044,52.850652940325496,4.396421970123195,48.4542309702023,305.84825357342254,92.51100306152894,213.33725051189361,2,1,4.782684203162562,13,30,1,4,4.029945021424637,cyclone_warning,2,2,1
16.552367991857835,80.09584588229863,16.557294974188153,80.10570675691076,0.11492606916600234,11.60412678348594,70.61656525281913,69.0548129542699,1.561752298549223,159.53482829787944,150.26423185364928,9.270596444230165,1,2,18.876104307602233,7,266,1,22,18.684410879569413,cyclone_warning,2,1,0
17.462335899638067,83.24184024824719,17.46074342342973,83.25199099913003,1.8287881741557623,3.3350126751100406,61.19199801509249,62.20487039654691,1.0128723814544216,170.38061223910933,167.93601224074558,2.444599998363742,16,4,2.764582094718518,15,397,0,2,2.3421021992173285,curfew,3,20,1
16.910435030439967,80.95944533472377,16.91863599421808,80.9612896887192,0.7663704219260756,8.240088913265872,85.49356849019189,89.11135571706694,3.617787226875052,388.84269165845313,380.410593590766,8.43209806768715,4,2,18.83723093356518,14,453,1,3,12.03831480878219,high_aqi,1,3,0
16.84549380860671,83.29802570170163,16.849498151419187,83.29401280599933,1.1674042836975727,11.951322208952208,103.02222892438274,104.33865082572505,1.3164219013423093,295.430197989139,285.8322373655558,9.59796062358322,0,2,18.44098470987133,14,112,1,19,10.128526890573866,cyclone_warning,2,1,0
17.70297813563101,84.01525229571058,17.703551710653215,84.01435578572466,0.3541484949855638,5.756912523119542,61.529980848143644,0.22440266093345151,61.305578187210195,-66.39864532374635,85.05976669307064,151.458412016817,7,2,9.758677798751737,7,36,1,5,9.075361722788244,heavy_rain,1,3,1
15.578511114710462,80.64661394876677,15.576717241424214,80.64960432862523,0.8635759052557785,6.2352885881755045,66.63583900337761,68.29733844346094,1.6614994400833325,92.88482319493077,85.93223259332369,6.952590601607085,3,2,20.730547883424684,16,97,1,16,8.593927072256193,cyclone_warning,2,1,0
18.38326183765975,83.12861306705055,18.39039237862807,83.1222035158645,0.8430413380205306,2.0170752699183407,105.38860408978948,103.00318394994417,2.3854201398453085,205.74030440685206,215.5454585849041,9.80515417805205,4,2,23.852327249541872,22,367,1,9,11.680630589362513,cyclone_warning,1,2,0
17.768368536662173,78.988013612475,17.770178204400473,78.9903645540026,1.8259428087535716,1.6379317121612258,56.139682017770745,51.310210764742735,4.829471253028011,353.8800504476882,355.065441452543,1.1853910048548073,1,0,14.448762877922917,19,187,1,9,2.220986310399222,heavy_rain,1,2,0
19.436286630761668,84.27141943585494,19.443191160098966,84.27910285270696,1.451998183691124,2.509248913547777,98.11418900011816,98.9847102348117,0.8705212346935411,187.32179330352918,184.10844753147364,3.2133457720555327,4,2,26.52032677525033,8,717,1,9,15.354194697522292,heavy_rain,1,1,0
19.140644769197493,81.77897282079977,19.140557086747492,81.77820507260732,0.21809397962779808,4.7182368063114355,58.913021603314874,3.403761671073341,55.509259932241534,-145.01181915313492,96.3364426143952,241.34826176753012,7,3,5.516614603586685,7,43,1,3,3.7657286101848095,high_aqi,2,5,1
19.190791504790308,81.76638760811691,19.18875888421329,81.76513088028548,0.4721909167944801,18.690976432269775,62.9687453418087,2.3867570870609622,60.581988254747735,267.81830897171807,59.63536473954414,208.18294423217392,6,3,2.384463422597528,13,47,1,1,2.714443314517454,high_aqi,1,2,1
18.752589398425496,81.52425715141736,18.76424820578747,81.5259259600442,0.9214408829290244,8.802397757249691,103.02194423284259,100.44721138237585,2.574732850466731,385.61052244224754,386.43355385556504,0.8230314133174943,0,1,10.557902631700298,9,451,1,21,15.984464353991765,flood_zone,1,2,0
18.39153011360399,77.58005013935917,18.39607100085635,77.56918026707854,1.7902367396325083,10.55335552653384,43.11717548337386,45.04911206333767,1.9319365799638035,191.94622396370684,191.89581453893905,0.05040942476779264,2,2,10.58314640858508,16,436,1,20,5.196135559405709,flood_zone,2,1,0
18.55233788719432,81.51745244833727,18.55039241397087,81.52046243119926,0.773974760078527,8.425090661394707,52.351476638789,56.21699051293882,3.865513874149819,307.467080022929,307.48620081779967,0.019120794870673308,2,1,23.48883184655017,13,686,1,10,14.185632179775082,high_aqi,1,1,0
19.163399671279002,78.14663746437542,18.35650599495118,77.34782731867153,99.53127946915032,118.94507340795505,58.12403325707594,13.980151406133025,44.14388185094292,305.2603240181904,79.31528101983221,225.94504299835816,4,3,5.684571725137607,1,28,0,0,0.18454196484304441,heavy_rain,5,3,1
16.645951200383028,82.48840353270876,16.643838544476782,82.4855839691395,0.1580431239501341,13.813872881591038,89.82222308791042,89.4456695065499,0.3765535813605112,95.11009680712105,103.43815533156473,8.328058524443676,1,2,15.188506518275238,9,377,1,23,9.312234817960926,flood_zone,1,1,0
17.841480739522957,79.32912026334434,17.842730109998442,79.33139089647125,1.1151253503928744,2.6807939674943264,118.27742878646555,119.3028873045108,1.0254585180452551,122.33488038409965,121.29278141729425,1.0420989668053977,4,2,18.642723467820197,16,651,1,12,15.709695200654844,high_aqi,1,3,0
18.816957820103482,80.53853207126406,18.820489547952644,80.54236394302582,1.355939049831308,12.877711391921096,35.94718247027443,39.85508042297303,3.9078979526986046,190.2646374852598,185.83869698171134,4.425940503548475,4,1,17.324370463172016,15,226,1,13,9.879316986851716,flood_zone,1,1,0
18.059994490300642,83.69337228859385,18.50632133739,83.18917637563752,122.62270958843268,125.15959819421292,55.34922705495311,9.147372027074686,46.20185502787842,199.88682531625105,74.86549222495773,125.02133309129331,6,4,2.3652045621189424,3,1,0,0,0.30589851082612785,curfew,3,2,1
18.850076467020447,84.28708610837305,17.981660098621543,85.04597547542046,116.2006846543262,100.35801765502178,62.45649151984607,8.919727376160864,53.536764143685204,-102.38933015481315,61.649389261667054,164.0387194164802,8,2,8.075316000856759,2,8,0,0,0.624116354243182,high_aqi,4,1,1
16.74436829646872,82.22691052965018,16.740228964218645,82.23514075096952,1.6124578726685117,5.194303023002924,49.24118765238331,50.25902624354619,1.017838591162878,223.20061110913625,231.0719999818606,7.871388872724367,0,2,26.97426255716695,7,224,1,11,3.4460506954711816,cyclone_warning,2,3,0
